time,Z,N,E
7.2,-3216.675394595203,7491.737270553143,-3849.0289902845416
7.4,-693.430045904167,-5056.869205764579,4200.014459182877
7.6,155.5127239545968,12225.711242468724,-1375.7671357444474
7.8,8157.1173774884855,-2422.2375794214777,5492.050171813529
8.0,9460.704247914176,13066.155249104162,-13.979448561976142
8.2,12582.165339184892,-2448.9631969126594,6889.615268056261
8.4,6621.609348075558,14613.025833189167,952.7764520569646
8.6,4988.710585151015,-882.0660916192498,7576.378288329679
8.8,-757.46952175052,14173.622887980964,1547.0275181987913
9.0,1248.5956865936453,-2319.5078639860953,8115.991683320827
9.2,-2171.326298476905,11849.394926317285,2112.8781519900917
9.4,166.2616144425223,-6376.2056781907795,8859.451893607107
9.6,-5332.418114684064,7537.236483866679,2408.111706252476
9.8,-5720.74033289626,-11292.695147830753,8505.014107226234
10.0,-8862.685991831517,2223.5388012092903,1667.0249363491869
10.2,-5037.957009524138,-15195.895198510421,7859.992776220865
10.4,-7693.4305931372,1200.3709272074154,-522.9392740855907
10.6,-2346.0899503577634,-14757.727715002875,3334.972021469737
10.8,-1789.91688489455,1335.0342468753477,-3548.1219024477014
11.0,3061.9461597738095,-14966.295980551118,4433.023726555225
11.2,95.86025307096148,4442.7233622626345,-1623.7850352619832
11.4,1887.4974770937545,-7241.884810721029,3811.1953248441637
11.6,-866.7031532565105,14139.573851353536,-4890.509543100013
11.8,3500.822037291504,209.96919778499856,1633.8637171464932
12.0,-7.5117428442929315,19386.463691408964,-4612.937379166035
12.2,1991.1287408774854,3134.7043100717806,1835.4991083701032
12.4,-1354.9014752352518,18158.08359353907,-4965.802978094297
12.6,1716.0572926563539,-2771.0714156017425,2231.8129937351755
12.8,344.7184309222927,10143.066805843155,-3551.87740859228
13.0,6016.772989543347,-9285.411777007519,4726.125056280413
13.2,1812.9102541053053,8261.789202346856,-1698.8996544380366
13.4,2933.091607718402,-9339.123603937858,5185.810154704142
13.6,-292.5184380694343,6000.727949467527,-1218.47791737961
13.8,4557.804469067933,-14803.997036547002,6325.738378329822
14.0,1873.1026242316045,220.33719855970872,-1080.4188870105597
14.2,3953.334937612234,-18162.905254577072,5154.866892664876
14.4,-1589.3996017489114,335.2056276923711,-2088.601551112113
14.6,-90.47798945425868,-15017.07493712889,4587.213957040142
14.8,-4288.92231738838,5276.68409725833,-3164.019404874246
15.0,-484.96231171937893,-10066.124092677768,3550.5216143167313
15.2,-4530.852052923988,10019.498301635222,-3166.805026783873
15.4,-1985.3676247281546,-6641.61662773001,4986.901768833114
15.6,-5113.527680895904,11050.562805720505,-1450.4687416711542
15.8,-741.8441221889549,-8241.1800891989,5849.510973861181
16.0,-4447.372913522555,9810.930746557733,-858.7634303126056
16.2,-1566.791938216074,-6379.706921212331,6851.522808004174
16.4,-6439.410565595102,12674.377585438768,-264.3521936114224
16.6,-2711.29816336922,-5655.347424507658,7090.139765517577
16.8,-6263.121136584405,14121.138301203,461.03489242177784
17.0,-382.73371743224106,-3304.489122445621,8612.129282068132
17.2,-1219.391332298372,13969.609953642457,991.3827224381938
17.4,5292.955084638165,-6948.888741634263,7551.631495627139
17.6,4104.902313437771,10937.868380067895,-973.2295155898317
17.8,8997.352010219436,-8226.422283123615,6662.501443769132
18.0,6078.780405208899,7902.898716232825,-2244.473543889592
18.2,8413.925508168712,-14298.276150963544,3226.9411962391023
18.4,-58.49913076019144,5308.115726113711,-5675.825899541927
18.6,528.2584961305126,-11503.441426116235,1700.736040596798
18.8,-4131.3578527380705,8569.58399400055,-6364.763771604108
19.0,-238.079805295868,-11477.42500270543,1133.4663117619127
19.2,-2984.5236077226605,8425.805950048958,-6315.442427441267
19.4,2206.9132854994436,-7329.344672480393,2762.7467325264493
19.6,-1480.7395412265787,15440.330357449833,-3296.149161123682
19.8,2499.1743988381054,-2862.71501268732,6290.3196663387835
20.0,-1859.939932676679,16012.116225592557,-755.7208542623529
20.2,3235.255023542342,-5208.441629064495,6926.085585166015
20.4,-623.5498762922651,13320.23396017881,-1623.9778352190835
20.6,4116.93642781521,-7073.395978510635,6650.610786512749
20.8,1305.3573687820303,12533.023672885227,-141.50359816334853
21.0,6578.130214847081,-8243.311265123879,9570.179798562966
21.2,2826.8890860646047,9152.600325215693,1225.989724617343
21.4,6551.285678072168,-14392.876407035694,8776.520903358747
21.6,-282.77070160404026,3908.8373396482766,-587.4431557233551
21.8,2026.7533472189182,-15640.725372025821,7121.5054709347805
22.0,-4826.159094496463,7035.4283988791785,-1981.917282110035
22.2,-2894.9964359894248,-10950.800322807421,5949.832347147663
22.4,-9309.443491987426,10138.93803929307,-2716.438981869207
22.6,-5530.985652870975,-10090.313464620533,6666.2211138472685
22.8,-9279.231892221585,13268.375219451662,-1511.1787473415466
23.0,-3175.106285774759,-4624.402806431169,7371.793469261932
23.2,-5186.0905664306565,16616.451036348506,-1209.8489319836417
23.4,1754.994128028719,-7092.092031740973,7262.583386947451
23.6,-2040.8111343047235,10602.433095861954,-2141.4831702125593
23.8,3415.928782781588,-13399.24991170675,5334.433219239243
24.0,-2112.6757046747325,6674.8808553913905,-5366.859509779003
24.2,2959.3119400581177,-13892.141499416395,3062.1696015463626
24.4,532.40725303929,8269.332663298735,-5233.228775591787
24.6,8142.201086214774,-13035.222923282941,4783.685626913789
24.8,3636.8271300103397,7806.573092456857,-4820.2893152424085
25.0,6414.6426971889005,-14099.614133420484,3535.6900681615307
25.2,-1253.6425900335119,9980.838723593079,-6032.056410760642
25.4,2957.8480157582376,-9677.813827777652,4070.4600355974917
25.6,-3507.323059816012,13777.003087802816,-4363.685482593885
25.8,185.75998507944286,-7381.735013112997,5595.827473249198
26.0,-5022.784525567504,14945.027979299171,-3979.218483303503
26.2,808.9390228234611,-8121.079722775483,6016.7202867281485
26.4,-5555.084960455438,14536.069032909561,-2921.051185276721
26.6,-611.7617871831553,-7293.891644322789,7590.119007984244
26.8,-3892.9384411916967,15035.8328508874,-1799.254802581077
27.0,4560.459560091349,-8914.598640809014,8205.315442078869
27.2,632.2322255580367,12372.816184479228,-1421.2861493404178
27.4,6051.228673071818,-11467.02418908174,9066.617574784832
27.6,-2090.7744972967594,11116.54021761502,-1033.3735741577586
27.8,879.0163411917297,-12977.72122046147,8749.211541665334
28.0,-6156.096623648595,8941.555282996917,-2176.342333357392
28.2,1285.7464292621687,-16364.05173997536,7806.055469750513
28.4,-1104.9085668980504,5865.664874322205,-2993.478220401533
28.6,7973.540568056238,-16030.389844725098,7513.474308261682
28.8,2269.4712935030043,10697.696235131285,-3350.514788252965
29.0,7162.467818450721,-10878.641959728973,7727.5311248133685
29.2,794.4362772284813,13234.915575309702,-2472.0030136113164
29.4,8849.122812482428,-11174.522410269941,8261.573638704329
29.6,3548.7434929002598,13346.888655730005,-3360.7037228273207
29.8,7276.345298986784,-9732.54583742092,6301.631897776889
30.0,-4391.979820873711,16124.733140459199,-6515.462239418302
30.2,-1879.36519335266,-7323.745315636313,3931.2889008935076
30.4,-10217.286151191503,17305.158980318985,-7147.047987388237
30.6,-5446.146967415035,-7930.444119519191,5243.294159371755
30.8,-13943.272757165587,16483.64315986379,-5419.528950583661
31.0,-7417.4178508272835,-8825.44730194314,6681.4241691348725
31.2,-12496.693353717295,15845.025724377198,-4414.688640171287
31.4,-2778.676713965137,-10910.569659860894,7916.431627026568
31.6,-7023.189383010646,11909.56059037818,-3935.2552008982684
31.8,4087.4474688368605,-16788.926035753055,7795.324600433857
32.0,-728.4693719874938,7231.404409936406,-4318.305209278579
32.2,6898.264779065252,-17932.97887459372,8536.524381991174
32.4,-130.06185682673916,9976.223941064627,-3760.162414542735
32.6,8935.714392394086,-14619.644134389982,8309.931395461126
32.8,1330.6427448525499,12731.795762704327,-5582.645333891109
33.0,8690.264648158243,-14013.830534709465,5823.897605288715
33.2,496.17688263762443,12691.353871876654,-7428.713581230466
33.4,9288.655383884954,-13408.941607853596,6989.9719061388
33.6,3103.768408603397,13641.541159994864,-5309.690300352359
33.8,13758.041113191752,-14173.718936112835,8971.727610637821
34.0,5310.559672541968,13970.607943021954,-5004.7678405329725
34.2,10988.900196065268,-10742.666664489176,8925.156835465097
34.4,-53.834078114180066,19288.477412829405,-4751.325883608089
34.6,5634.495255411905,-7608.987101700066,10480.316391378266
34.8,-6793.096133960575,19525.258651371685,-3918.6288744587237
35.0,-44.555399398665436,-11496.876228055722,10711.932696556678
35.2,-10941.994564936631,14247.16835723813,-4905.723599359138
35.4,-2663.8260366355107,-16641.020865694507,11236.628308664167
35.6,-10815.684983137175,11198.256435441712,-3913.4045739499115
35.8,-576.1206962334644,-17252.08983377004,10764.327650204892
36.0,-8941.417377392614,16871.468824622552,-15948.606890741783
36.2,1770.3506662796242,-7859.607782530391,-2048.0701311459206
36.4,-4067.2431797323056,31283.534685297185,-26617.10112896254
36.6,6460.887103643275,2902.9598278707676,3656.3875380945346
36.8,-2827.6190752076545,39717.44402782728,-29183.01194750516
37.0,9510.138217447142,10722.57160693541,-19213.772404246316
37.2,2161.4731832696352,49986.95350439766,-42278.30730731544
37.4,19876.511855171004,21316.7946427998,-19421.22040918764
37.6,10797.595223054226,61669.92727542024,-49940.74828371256
37.8,19022.650464968283,10138.853410969614,10184.626309955534
38.0,253.35802773005625,50853.8717335527,-27941.01123346601
38.2,21354.616049518594,17734.03586864983,-43310.21029491023
38.4,-5089.428728488946,57771.58361948661,-43814.289755363156
38.6,36978.17589895123,54537.25698749548,-82206.14232362359
38.8,29452.087565535898,105678.85560348444,-105388.0947664907
39.0,47699.115966995545,67148.46705586553,-71262.80321311169
39.2,31205.856400674853,136230.39422708657,-114113.00426711717
39.4,64300.82361264878,115074.0365792743,-97166.09735991128
39.6,30832.741414627806,152931.61833255278,-114889.08840275554
39.8,67459.51188625135,154888.39960420245,-97669.82580197683
40.0,67627.3652798345,204419.55635352927,-196479.3405943447
40.2,88326.3783861549,213188.29405663424,-234008.72883915494
40.4,95314.1849572797,331356.1740378065,-354187.11979589006
40.6,158505.4413560852,361630.73299784434,-357466.9189368286
40.8,135295.48951316008,454160.9315208896,-377737.6574445648
41.0,176983.9705116394,465286.88935534214,-393214.1155987092
41.2,148437.07831922357,543474.3736701927,-358845.64990373823
41.4,172581.13469689584,520209.2389835108,-240178.97232060262
41.6,137796.9904042871,592909.6893818304,-355035.12222881714
41.8,176841.3508393687,497277.0105254344,-253661.99795672833
42.0,127044.90112867669,485377.22639733925,-69411.66730256804
42.2,161476.22143330134,405369.31669177435,-28248.42072685412
42.4,42753.8594377904,309653.7711108428,49374.746560811174
42.6,79693.24191611225,219204.77833212912,39115.140114839814
42.8,84395.20072453575,385835.8440584938,-271284.32615792245
43.0,244833.3971606654,366601.58680358646,-262774.75589723245
43.2,98929.57454705158,346661.65108583274,255030.60512594433
43.4,240748.3836624315,456741.0933188345,-223493.3876185426
43.6,86592.55257813961,148176.23601237073,127451.91948689555
43.8,30634.68709671207,262942.1992729722,-43785.28235485071
44.0,270093.48040325823,753611.0008178169,-1187737.8013338374
44.2,372827.383344214,703743.000179857,-230491.241494283
44.4,305156.0779398509,890441.9343749722,-109659.95481408246
44.6,476718.127661417,1025820.9962152661,-503661.88967068074
44.8,129212.19043445511,420178.2110110541,196901.4829223034
45.0,27747.593853110626,821721.669380597,-598426.830424534
45.2,406373.5669269994,1139458.1009815545,-576150.7585685983
45.4,408938.87286715565,776022.3529826744,46801.76648640065
45.6,189736.4769613599,641111.5837658963,490884.53992667067
45.8,415838.31250388216,512223.50345709553,434938.77518991067
46.0,-167738.3155116435,-219557.7723899739,747426.7258358423
46.2,-70484.60903863364,113808.1118195979,169564.74972548202
46.4,462023.07426913275,247099.84519342767,-67115.13116884015
46.6,86675.83123821122,182873.71644665618,663252.8515237356
46.8,507269.1135243077,373900.65892103955,-250330.73403663686
47.0,192702.4132076288,702652.7208660112,-1009775.4427945096
47.2,423367.2365284163,945377.0460297661,-567853.8274134236
47.4,639946.4927770264,1221857.5799383968,270838.24195823
47.6,355414.62730727077,186310.1622096247,1643768.1205952554
47.8,-110649.71205633416,-440638.6109145554,1132777.716317171
48.0,-161449.05180032682,-1033938.3207794281,1295477.84783944
48.2,-603969.2503696146,-1529760.868131857,2324382.5319999396
48.4,65370.733023832356,-971113.0341303573,902422.5962618098
48.6,-110882.9251999998,-1994975.4278086594,1114371.9990474223
48.8,-231495.00483538388,-2177777.823309146,1313306.858778782
49.0,-507077.33620182425,-1563511.328490549,2363142.855397765
49.2,-578294.3781926692,-1978907.095046937,1248094.3981325487
49.4,-947572.5796884622,-1496722.3082282932,-733972.1610708471
49.6,153667.4782377171,870950.7168197454,-1483267.737116868
49.8,1142394.772917203,863411.8351328725,-1267078.052436793
50.0,-198179.89391898716,498624.907860363,907395.0028774039
50.2,-37803.07731784315,258568.5130267068,262195.62082488555
50.4,-338179.7271596487,-446865.1501562152,1157279.9076695116
50.6,10985.918916203216,-732764.9626838269,969338.2989115727
50.8,-386959.24183904554,-922501.0093411837,990236.2249167504
51.0,97742.52278232297,-1294572.860940837,1555118.509417229
51.2,563826.5653499598,-1596209.7314924682,637267.6689847844
51.4,-235248.09333514972,-1541659.870107161,1171654.2156645185
51.6,-415515.70106821065,-1919409.1507793136,469877.7971332935
51.8,-770207.1303380044,-1833154.9000075622,605616.6584032174
52.0,-458095.40758327337,-2428056.317172816,1327223.7054585419
52.2,-918215.6333751536,-2072833.6324382906,794181.39747464
52.4,-1003595.2132032593,-2235812.2439783975,1105224.3874819938
52.6,-1127967.7670158655,-2174786.3907276993,-173587.3044793723
52.8,-1010930.1734749995,-1537053.1715013718,267797.10274633695
53.0,-317169.70527360856,-1936205.9849327349,-110953.82018404888
53.2,-510274.83561450377,-2286452.9862867026,-487553.84875200695
53.4,-1068302.1296042956,-1063228.4173357976,-921390.6562317862
53.6,660358.3236892618,-320596.4137395182,-977253.6137696257
53.8,-149586.95972285522,861989.5923248926,-1194762.4998671012
54.0,559177.3538803546,1830429.4779794542,-968889.0908953664
54.2,850936.3491974368,1153277.926413343,-1001583.4125012252
54.4,137288.6651679884,734026.8223702557,-1064479.670917814
54.6,-1054578.116039036,1035614.0392784557,-181834.12808157018
54.8,201922.65806507794,1658802.8741510315,-823321.7252176867
55.0,532593.9363881162,1611315.8687043258,-1130933.4058525944
55.2,-50027.26307970482,740187.4930274709,645820.5266777413
55.4,-567031.8649952539,-425369.16872169555,677976.5212656637
55.6,-160551.6981665695,-132454.61166030614,432836.8640670102
55.8,-461927.81652252754,-46467.72076749025,-789242.1005078813
56.0,17631.484453679102,151240.70105595904,-996247.4460588368
56.2,444952.7026332232,383060.9646003162,-1148653.8569153058
56.4,-398135.5389824852,-736765.8586675443,-1211906.6462798964
56.6,-6311.278882039984,-13925.625249678988,-1172719.9745244137
56.8,-244861.75020936216,1114474.2258956286,-1302316.2813844066
57.0,-392325.716785403,139504.01136795038,-127378.82251214773
57.2,-368632.64288808574,227272.91462152972,-1082618.7105626795
57.4,1631.0227345517515,791058.1474572463,-1043264.2672728184
57.6,-105127.84183132171,1119953.3763315673,-387.162042488938
57.8,1026960.5909721553,576690.3429689953,725437.2126324008
58.0,380160.2484420726,1341863.2273607699,892148.4876416397
58.2,465571.5690763089,-498374.95497278415,744811.9686708325
58.4,232948.4258341639,102421.7681972187,-418472.191331552
58.6,948137.5571524663,1348495.6810448407,-240192.40644063815
58.8,871810.5699005979,1965336.720487188,-629257.1835487232
59.0,664695.993579783,1369399.2264742984,34712.44314925552
59.2,321333.9870227204,1425567.9815960603,224416.88802915128
59.4,286007.4891918088,86663.19824082882,45777.48006817655
59.6,-484956.02548754826,-375293.91305244196,375528.1510231309
59.8,36328.131969470334,-498595.9246726022,-65576.54778818208
60.0,-57606.62952883918,-257377.94823156742,619798.9751223568
60.2,759129.4573132647,-1648418.2521326344,621819.230045312
60.4,-162872.29968892614,-1265413.8096502342,1165484.5965632333
60.6,661913.7441924314,-999247.567210166,196764.76128137053
60.8,-157058.56687771328,-2788763.9715225287,246366.52064019925
61.0,-452390.115537224,-1355867.7644598745,446570.0820806768
61.2,347023.52515809034,-620697.282540486,770530.2469409995
61.4,19336.691360074932,-963534.0840336863,1093768.9608403656
61.6,-596268.8827022053,-1391789.0977749545,913341.7454612938
61.8,-612064.2023555854,-444108.03207607695,381785.36289804144
62.0,304610.3166477285,-594787.7966116228,10922.732194646569
62.2,513172.33018271386,878541.7250331305,1969.620663445461
62.4,-396104.18080654036,910465.5007914341,-281528.8160457971
62.6,-1443210.6899848632,106324.77021841468,584130.1616973878
62.8,-449679.506390875,387682.50714247476,537796.8159728429
63.0,-390764.645660775,625907.9697748796,-348562.3011013771
63.2,-540339.2692831352,-299529.88830139005,-465020.234896723
63.4,-538546.4348676439,-681429.6801054338,114162.68545871215
63.6,160587.4732775097,243532.46185698418,280955.26065296563
63.8,-1303360.118046303,-185908.4959167924,-27918.189919762044
64.0,-1772195.761039572,1501.9391860034505,-409539.94446750486
64.2,-1242665.9401304163,936140.9001734945,-299699.92766383995
64.4,-38788.17440598647,1467874.683425526,-243448.6457118207
64.6,-498301.7714838893,621708.0699985687,-231553.40122522684
64.8,-1151161.4127603653,341825.75504550285,311468.2417631374
65.0,-865310.1839867232,659687.0289014473,1243561.6358082776
65.2,790223.2775823796,1468755.4806877957,168915.27470937144
65.4,-13149.897497425645,1199760.9818075995,-81950.12309223055
65.6,-1134781.8148289795,970287.9600119625,468617.0835192124
65.8,407266.1710393368,771605.2691776654,203417.71858792353
66.0,861588.3303365273,568847.4255683823,774344.529914424
66.2,-750235.6147124802,1019863.7391556776,579062.95141546
66.4,-1830939.7826031083,1710695.164204491,148411.02982246713
66.6,-1173187.225703248,1253867.9134723712,291244.3313676246
66.8,-733160.8561914581,843990.9601079291,119309.09394485119
67.0,-1737770.8156939303,1104157.3164905936,245488.43058515177
67.2,-2065490.563242548,1579924.1574634595,87722.18161172367
67.4,-1444885.9197227464,973322.2722754588,-434002.5690948698
67.6,-475387.4341432774,925427.1163130858,-681200.197385863
67.8,540623.926955778,1874994.9015694184,-54233.08023074098
68.0,483614.81482146186,1189945.8911561335,-110450.50412845536
68.2,1067125.264240541,-578388.4692864376,-282570.30420857476
68.4,959927.2802665678,526812.0446856297,-145286.35621715753
68.6,729202.9570768122,457028.45662647585,-517670.407962535
68.8,192719.867795762,655775.5488010709,-402832.90169482626
69.0,877581.7142304949,91279.89976166093,-39631.18705264822
69.2,-950524.1098901822,392415.8221006428,560943.9979266151
69.4,-2342776.296871288,-848440.802882127,25090.511418295137
69.6,-1297491.2367473845,-511139.5348460767,-465046.5083537621
69.8,-816599.2581459666,-873.3574900268927,-391736.58120711753
70.0,-1688178.3091878376,-20939.566253136418,257762.06274233272
70.2,-532891.5862780368,-337660.89643941727,-23630.29713386932
70.4,-816403.725106986,-546496.3311036972,-684138.5026912082
70.6,-1543372.0825464523,-167039.24936514645,-621542.9499013224
70.8,-1816558.7427110362,211603.928665347,-1025731.6663783176
71.0,-1439111.95504779,-548444.0202206661,-1527853.5878713923
71.2,-2135685.1608570907,380115.44452690677,-882376.5398763799
71.4,-826335.0870512606,-160246.4586316108,-238028.5031706182
71.6,-739836.833822225,-139485.0905912592,272843.5489036541
71.8,-2000145.2164616613,-158891.15667471147,1201709.2845278687
72.0,-1451570.3741232348,-1672521.481414528,1066784.9563473836
72.2,11089.024324252463,-897797.5345814677,864776.1558229203
72.4,-22175.57231815894,-1229348.4878774276,1454637.7468333996
72.6,1163464.1696889058,-519993.25238229986,876438.1531365865
72.8,686508.2129891091,-308423.7456820063,394981.1101634552
73.0,-1664261.1180677065,547311.807992233,697283.3945462253
73.2,70675.91594794845,644187.7787542811,531734.2081458806
73.4,2693232.669342078,260616.22694654975,-588621.883646199
73.6,1718816.6369117717,600709.6062477228,-43061.622305070436
73.8,-1335840.8642602589,-528270.2606076098,97683.55533774647
74.0,-43057.87168766293,-2051486.221411102,-320167.51427923946
74.2,327794.0233003903,-2444353.362631179,27982.046214070404
74.4,1765088.0560519006,1508942.2196184648,-228254.86032750353
74.6,-154322.77367505978,1529975.3005675431,-65267.824227548495
74.8,-340831.46187022777,-1453972.4456332983,-466784.3113255164
75.0,2680867.661181215,-2227936.5206188606,-1678020.4300010505
75.2,2355508.7604396776,2467686.116589075,-2074646.0336068354
75.4,-892985.2739150273,2697640.47739008,-1839955.091314105
75.6,-1717513.8662396441,-669001.114916933,-2458094.645252862
75.8,-686077.3724090303,-666760.6486414085,-3430874.0367085445
76.0,-19409.396313935147,716236.7231805827,-1882742.4485148136
76.2,-2876573.256531288,607764.3208933362,-1759599.0196496444
76.4,240033.7604777634,-64174.25281339395,-1253495.660584484
76.6,8138598.190978304,1052736.2526033758,-741709.8724476153
76.8,3055449.694279704,816289.1108616616,222299.3019132842
77.0,1281949.3665907157,-3532760.5064093154,512123.87023073155
77.2,7771472.371474599,-6123733.324953051,-1609310.704001649
77.4,7739477.083028709,-2587734.1193365105,-2003904.312189947
77.6,4132843.2645590776,-2865437.5606838157,218468.23798707098
77.8,4182283.293233048,-3133188.020985722,-130533.19421247335
78.0,4413034.284353252,-1447610.8731632154,-888208.1553111344
78.2,912178.7560998885,-1421947.371526712,655722.0731923255
78.4,1941795.6419272982,-238279.15434502318,1891883.2966879047
78.6,8013832.503025623,-566966.3920249857,1731846.2096971967
78.8,7758259.379543982,831580.0956566057,1718182.4973377576
79.0,3043155.1556132417,1413535.340145108,2829259.854629349
79.2,5766087.180469189,204012.89630842052,2314706.4393345555
79.4,10415292.346864615,1133569.2906174748,958772.2476438896
79.6,5929786.244852597,4264584.962245362,863513.3755330779
79.8,-2124543.426187382,2002250.1982164988,-806598.1812818804
80.0,-4676051.253288032,-3146977.0484941755,-3426908.435389747
80.2,-2091493.3666168642,-1547563.4916062814,-5837686.879764273
80.4,-674772.9812733333,4063530.987158049,-3810827.5295657204
80.6,-3391183.3223512424,4026517.5575240618,-1763496.8131641136
80.8,-2403081.182744189,1650178.4257211892,-3513398.429969985
81.0,-107409.86797142895,2123470.371900408,-3436191.0007591285
81.2,39838.10917612332,2098857.8796450533,-2162136.182830197
81.4,-6932.195172689939,2299769.193232352,-1776828.7768408803
81.6,2882289.925503554,42163.62892995174,-1867675.3319111245
81.8,2051146.729887628,-4786808.365139575,-1301093.1481258415
82.0,2490724.5073788553,-6132104.857722828,-271806.641940677
82.2,-2034189.9077548387,-2472178.6155492146,-692381.6869777003
82.4,-2880092.215537851,-2271042.465393242,-440117.13951376255
82.6,-2166242.6283764495,-2918478.289800492,780488.8807612145
82.8,-3962438.7579860007,1357798.064203749,1940323.0987674263
83.0,-5090749.595763666,1958448.4462290667,993085.0292058347
83.2,-3660239.657278168,1092989.3220927194,2117681.18827967
83.4,-3676637.966412881,2602671.7521743276,2753496.504687294
83.6,-6596360.139528906,3875661.297027284,3356390.318014265
83.8,-3307616.978718411,3207515.164778265,2394038.593304078
84.0,-1834767.6799157136,2538037.7393548265,1117084.643690291
84.2,-2544758.845309547,2423860.624915931,424958.9918484864
84.4,-6213659.003132099,3353611.279360627,1334309.1827228256
84.6,-4927356.339041582,1679482.6099086304,651179.9981710389
84.8,-4335964.148132556,-2723558.1792263296,-167261.41590533225
85.0,-3708714.8956791856,-1289802.2002848785,-1412150.9997034124
85.2,-2953765.917443376,47483.96020569457,-1894954.5551596947
85.4,-733380.2544389671,1344225.505378515,-1025735.5060985093
85.6,-126292.92157907644,218344.43462358913,266351.14350435924
85.8,236677.7335693129,486856.9632305271,22704.946032782238
86.0,-952753.2100726389,972630.1662733051,-331912.31442320684
86.2,-1852439.0467163469,-2294621.6801809375,-1268074.8914956525
86.4,-2259509.32935233,-5786941.9600591045,-2704380.698612967
86.6,-2888878.9612278487,-5884074.098006835,-2427147.435958195
86.8,-5663720.989534026,-5407385.723613017,-853897.32359214
87.0,-2680899.7032013885,-3982075.726397552,549415.6846162897
87.2,-2191076.5610879795,-3118425.695697354,1440453.022357456
87.4,-2047358.3420854672,-930466.1594861065,2181525.677617385
87.6,-1981444.5541019759,-1766046.5175606536,360691.8495133222
87.8,-231426.570944971,-4345002.250232096,-1230706.3195736934
88.0,5011149.758389297,-6410256.305204763,-971012.1929895212
88.2,6099481.13032937,-4689397.882140747,124830.5643240457
88.4,7024077.670066901,-3074208.166759275,210860.70295994976
88.6,6087706.608412329,-1040448.7927090275,646198.8644782667
88.8,5343230.868573907,1045675.5107912555,523540.22068209643
89.0,3424927.250375773,2177031.4561759075,1188186.1741812327
89.2,3778850.347126909,162591.37880202202,-430802.2492905794
89.4,3555189.172750523,-3569826.5838492285,-1792808.2321960912
89.6,3853962.536641311,-3686641.330513864,-1322629.781554093
89.8,5796501.277702975,-3832038.1358599765,-526986.5918435868
90.0,7806920.191252835,-2953316.383997628,667746.288652284
90.2,5768903.832593095,-4204433.241444348,1466166.112158637
90.4,3332029.952314968,-4964526.869162845,2267197.028342662
90.6,2861080.9042720855,-3093748.196443162,1183050.2654661154
90.8,4325387.407723748,-2034433.5338201742,1014302.744411486
91.0,-47898.32972847649,-122133.62686551707,2587042.082500587
91.2,-1038467.1025144665,2179482.2806873587,3653381.872331738
91.4,-2502850.6020884505,2527362.3337760707,3219331.761745511
91.6,-1972707.1829804152,2187667.9866117085,3398887.3297512224
91.8,-4273926.944864699,4540573.831581428,4404807.49890303
92.0,-2141492.002188648,4829135.588871849,3983653.243891374
92.2,-1931307.7323663048,4386761.459583872,3726699.7438763524
92.4,-2181199.084149062,4035677.8287555687,3409942.786329156
92.6,-3493348.385041101,2235625.0568272895,2967762.366356915
92.8,-3391104.0398970027,261945.5620125143,2139065.431080833
93.0,-3328356.306221582,289406.36260987946,2231752.3669945654
93.2,-4164105.7453896627,3306151.5037407917,2249738.489864588
93.4,-3555307.4511505836,4621321.03426236,2231054.6798788095
93.6,-2406781.1151645505,6044296.494807246,3859853.3218561546
93.8,-1687733.7892752613,7299279.533936176,4473707.631359322
94.0,-4105567.7647855356,6453335.889956157,4419805.661884229
94.2,-5411497.361920069,6104107.498741208,2731687.0357653587
94.4,-3995562.483366896,6927949.611068748,1673007.223926609
94.6,-4183906.699749856,4454902.96857284,1795830.018828281
94.8,-5197741.186589323,2199553.4143795664,1077758.2359535738
95.0,-3444803.4466111786,2207218.8815213973,-607355.1985419807
95.2,-1466942.184365824,3857820.4412863716,-1574899.6845830446
95.4,-1812019.4652585567,6031629.196145538,-2069353.6478605478
95.6,-1080242.9709202617,5131410.375333346,-1671389.8689838417
95.8,1115334.1265773363,3926868.1897810316,-1441496.0614220866
96.0,1004424.5998359602,1991505.1503837518,-1644364.6762054507
96.2,1414898.0880793955,1866780.459942792,-2092401.720378178
96.4,2027688.7747045674,942861.7281424677,-2825318.350841862
96.6,2444926.9814221105,1442492.8979096161,-4194255.1147129564
96.8,1029800.5848555246,1882308.2774442204,-5101228.511879328
97.0,992448.9394860418,1825018.2238049067,-5641367.142784516
97.2,1288701.893327951,-34578.339043107626,-7129900.491951707
97.4,2295376.589457397,-2475270.924186645,-8506994.655907094
97.6,2136888.4809943032,-2576842.3185881823,-8339930.284494663
97.8,1175705.3060559873,-3331818.5288733714,-7419695.6956599355
98.0,1643170.5777064767,-5868186.347294975,-7129011.689561489
98.2,1182181.3990845513,-6144366.862883832,-6651986.715680218
98.4,754841.6903351429,-5456053.472105367,-5752377.5276207775
98.6,1751040.8143746457,-5966170.633663021,-4432045.585777334
98.8,2128943.049759905,-5894687.820438419,-3274143.313694987
99.0,885687.5282181253,-7634734.862056639,-1898355.4104910437
99.2,-105869.38503161618,-8472190.424216347,-518854.88151269336
99.4,-305779.4820175319,-7310194.01573094,1041431.5907677577
99.6,-152175.0881932586,-5421362.899636727,2238140.440440967
99.8,127915.52786187791,-3223660.160506278,3076821.968929686
100.0,451097.6294324415,-1803421.7095570392,3431139.8074065996
